word_count,usd_pledged_real
28,196.3
50,10
14,2400
20,1534
52,2550
49,2251
28,6456
14,0
43,20
60,2614.73
52,21
13,184
55,0
8,15
36,0
49,333
19,3195
29,913.87
28,51
35,5630
57,915
54,4117
58,13114
25,15185
47,1229
29,19525.35
40,955.7
45,5147
41,20879
51,272
56,281
32,2945
60,32033
56,331
37,28476
19,1
40,18305
15,147
53,13
25,12
54,1231
53,4200.98
17,20766.52
35,2820
60,71271.8
27,5533.98
21,0
28,1346
45,2152.45
46,1370
40,24635.93
24,705
60,5465
60,2320
24,30
11,1477
39,210.71
55,350
35,84
54,106
43,1690
25,931
15,2614.6
34,931
20,58561.22
30,2192
53,19103
44,1202.2
32,3496
18,3000
24,2501
48,7962.11
43,5375
12,30891.1
11,1681
59,10517
35,1065.23
33,382
24,5
37,0
17,23827.3
38,374.21
57,0
43,11357.93
58,1065.05
29,7947
59,1447
57,12605
34,0
8,130
17,585
19,222
12,0
24,2350
57,2371
27,202.9
39,169
55,955
9,0
35,0
15,210
42,2525.75
26,21
18,5096
40,1557
15,0
53,235
36,1625
19,260
33,0
51,5
42,24.77
58,481
47,595
50,8385
28,11050
47,2721
60,1475
28,276.96
40,4888
6,251
31,395
13,2569
25,1636
55,728.64
8,1032
29,0
43,486.02
15,45
41,41924
58,30404
6,5
29,0
18,108848
56,370
55,371.71
40,14405
51,26
33,0
44,0
38,73517.1
44,7045
58,2445
48,3412
57,20
54,0
14,23824
36,50513
39,145
40,3777.06
47,22.53
55,8081
28,13449
15,25
60,237
81,130
33,7440
24,571
51,21700
49,50
34,1888
52,1469
48,4170
7,112676.06
62,10216.04
50,2575
15,1620
56,10
38,30202.01
52,0
52,485
59,229594.72
16,6309
15,86
38,43932.2
50,114139
58,1956
16,86
10,60320.97
18,5061.6
16,5458
60,61012.02
19,368.39
19,931
19,0
30,16535.9
19,2950
37,2.48
31,417.77
42,209.08
15,18.82
46,275
43,20496
41,9065.3
56,66804.59
28,0
47,0
47,709.41
22,0
18,0
60,0
56,12940
48,1091
38,118.08
37,635
16,16
23,925
13,1.1
47,1.14
49,23182.28
32,9055
37,21654.5
55,5300
17,27
38,60
16,10
45,41576.82
25,2377
57,1066
32,26
18,4883
13,562.18
39,5272
49,30.66
20,3392
19,43050.5
21,0
17,180
14,1312.48
29,1315
50,756
31,15816.1
11,34
44,296
17,484
51,42
56,47351
41,2320
31,118
9,650
58,468.83
24,30
14,252.74
51,2.5
22,494
56,527
46,1400
47,14000
42,46621.5
51,69116
35,10090
27,328
46,0
54,0.88
55,2742
35,0
36,800
53,4412
21,750
41,335.08
18,4255
58,1116
49,28
57,1725
26,8
50,449.79
28,139
31,2706
55,4324
42,22.19
22,560
60,85
49,2605
29,1.6
24,0
38,0
57,2292
32,60
58,29067
15,4905
32,7195
28,1393.02
8,1688.85
60,5040
58,37
22,148.66
52,8816
51,0
36,14322.93
48,3349
22,176746.24
36,306
30,70
57,1300
44,610
60,202
52,42
25,14191
21,0
33,8800
41,0
13,4434.11
37,0
34,26
32,25
35,855
60,40
58,54920.99
34,3528
17,5526.08
11,23084
57,1
13,0
33,4064
39,0
56,12500
39,3794
42,325.13
12,555
53,3384
22,142
20,202.49
54,0
60,23.21
17,160
41,1855
55,1424.86
48,53.71
35,60
12,640
71,1519
41,2769
27,1.64
38,16
21,1744
38,2605
25,1669
45,1182
57,770
19,1165.32
59,20
57,51866
49,700
33,5
54,1888.95
25,37235.56
29,9327
26,0
56,1009
48,913
51,0
28,5
41,20577
28,113
32,225
42,170
41,10178
56,4
19,3590.71
43,1430
33,42269.29
60,627362.6
41,0
37,138.63
38,23107.23
21,67
29,0
17,1
56,10450.92
50,3658.18
42,0
48,25602
38,260
40,10
51,1160
20,83577.6
29,8
60,5088.55
54,1430
32,3466.02
53,20453.91
27,2
21,155
16,699.97
45,0
40,186
38,432
52,34090.63
10,10
33,3555
5,6
55,601
12,36022
49,881
60,1428
60,165
58,25
17,10093
54,105
7,30
15,15195
37,183
30,35.6
50,8719.07
12,331.42
60,0.61
51,195
24,4091.94
32,50
25,479.68
38,11.34
25,3310
40,40
60,538
59,103206.32
34,336438.25
24,350
39,13138
20,135
36,412.44
36,2552.45
59,0
43,12898
51,410
39,2240
19,12.46
49,63221
49,0
31,0
60,13955
49,6170
19,15431
55,1781736.52
48,2000
32,23.74
18,0
7,0
12,16535
60,661
30,52214.63
57,6063.1
29,7175.33
25,102.28
33,72.54
21,530
41,26
34,224
60,95
43,0
22,1826
32,20617.39
5,106.66
12,131
57,0
35,85
39,2
44,300
40,15345
55,27246
22,4
37,4782
31,1037
17,3340
51,1.45
18,1565.01
13,0.55
25,73.62
12,265
22,1685
37,0
46,1717
32,0
26,65
38,3215
12,0
54,2010
47,9065
22,12687.34
21,3856.21
17,120.71
54,33
25,85
55,122876
20,391
58,0
47,51217
59,690
33,10568
15,110
38,3875
54,35327.94
30,845
38,0
13,8
56,21283
32,117087
46,55
14,20140.32
56,2890.12
56,97.69
21,18651
44,230
24,673
44,5197
53,5264.9
29,28
57,115
47,493
7,3566
14,137
5,5372.92
10,3012.45
47,100
12,0
27,1891
27,2896
23,0
51,391
13,1
20,407
21,254.24
41,10645
25,0
31,1
34,185
25,0
16,160
40,100
19,4000
46,1571
26,0
24,0
54,5147
33,560
39,204.52
37,3660
33,12021
53,1
10,3656.67
13,5157
3,17000
55,0
29,77.43
48,20918
50,7283
51,0
13,13215.77
50,1068
43,7290.91
35,2013
46,28014.6
58,1020
33,3200
58,7015
53,50
57,400
31,4258.54
36,4730.31
25,480
38,85
57,200
42,1735
55,1
30,21180.23
10,0
34,0
39,1502.5
29,8
22,3240
27,0
34,1383.9
40,0
20,25
52,2821
45,58831
59,0
29,206
56,1004
14,3032
54,1060
42,15618.22
40,865
55,7060
44,289
60,2260
42,30
28,40
22,3039.38
12,1617.75
54,10158
10,552
37,0
13,0
43,49.44
45,0
29,50
37,132
56,1815
13,425
80,0
40,351
23,2.57
51,226.47
56,110
28,112
26,0
43,3683
17,0
31,0
29,488
15,531
50,4783
21,0
29,5170
10,470
42,5720.77
60,529
48,1946
21,364.68
47,90
39,1180
37,25014.93
28,389734
29,1086
25,526
60,3050.65
44,33958.94
13,118
59,2614
35,516
34,1266
49,64081.85
41,10461
19,33854.98
45,51816
52,0
53,12799
51,100
26,158.84
26,0
56,28507
22,651
42,14013.75
57,111
21,14.18
17,19232
51,35
49,262.34
80,4078
60,3676
45,915
23,0
25,757
35,781
25,1210
38,0
47,1235
18,0
21,26
53,850
59,9815
20,2161
17,1674
45,40071.38
17,3590
35,9
61,16617
40,25860.34
28,2781
27,15551.71
60,470.91
40,7343
58,0
59,18.64
58,0
18,0
22,392
60,15021.8
22,1
31,20
10,50
36,9611
35,2150
33,1386.81
49,5528
30,35789
60,625
51,100
60,5050
27,615
33,12359.52
55,13003
11,136.48
17,0
37,100
52,25686
45,1989
11,5125
17,2259.26
38,27.71
57,5271
39,493
53,478
22,10
58,0
47,3101
14,400
34,2990
60,14910
50,176450
22,3940
26,5315
35,6686.03
54,0
37,1561
11,0
56,16.12
17,5
59,26
58,50
54,187047.87
41,0
57,958.27
59,1
49,11259
16,0
31,2155
28,0
60,123.23
60,2406.65
45,2015
31,557
20,0
26,659
48,6413.13
49,1210
39,16295.98
32,0
13,200
7,0
53,220.16
38,10290
16,0
60,5183.26
21,0
58,0
19,26040.61
47,1275
30,30
35,0
35,5006
8,8.95
30,25481.5
27,50
26,146.43
37,53705
10,55
19,595
15,0
51,4600.99
12,7492
14,3694
34,0
58,696
16,1064.62
19,0
26,0
50,1605
34,1087.34
40,1300
29,4664
23,1
56,5050
36,3075
16,2081
36,40
45,6320
48,150
54,20.78
31,6571
12,20
59,10536
17,22.43
4,1510
50,24.84
19,15177.18
32,0
59,2138
41,72
55,4463
37,5
9,3510
14,3005
59,31291
58,1176.05
30,2630.33
9,425
28,201
53,1590
23,10684
18,0
29,0
40,5938
56,783
11,0
28,10275
38,1517.33
32,3995.26
55,1036
22,247
46,2
44,218
13,0
15,699.99
27,2370.93
53,0
48,339
15,0
19,28
14,720
30,611
36,200
36,0
45,280.28
55,3613.95
14,35
17,5096
37,17402.12
34,3504
53,617
29,10
34,5222
52,1404.34
30,14.79
39,3730
57,6274.1
54,1358.36
20,1250
59,1014
11,0
20,1530
51,7059
27,6382
43,2476
31,51
20,295
12,0
22,1.44
58,1765
56,6132
58,144.45
58,12411
32,1526
28,25070.02
27,4265
53,6073.27
27,6
51,2523
31,0
28,336
41,0
33,26726.27
38,0
40,17410
13,50
42,3810
22,7
11,1520
44,0
19,357
41,0
50,3048
18,12325
46,15
44,10409.72
18,2490
31,18835.09
12,0
52,27236
28,10
22,892
56,25
5,101
24,2528
26,15115
17,90
16,1275
17,320
50,5908.88
49,191
27,3866
36,1640
20,85.91
43,0
28,0
16,0
33,2999
58,746.66
14,375
47,58056.11
7,6817.36
30,25
7,4059
53,185
21,0
17,0
26,3
18,1870
25,0
60,4451
42,25
26,3607
31,1321.11
44,0.58
22,0
38,1414
26,0
25,1189.75
35,3906
60,4050
36,1101
52,2051
23,0
60,3486
20,10
55,20
39,80
45,496
45,4022
47,5530
55,0
58,1000
33,7790
14,3
60,833.45
44,0
55,120
19,1
24,4549
58,4.59
46,1
22,28
9,684.08
17,53
15,580
24,4174
56,23423.47
37,32
60,1418
35,960
29,1267
14,5000
37,5063
59,712.06
19,645
49,7299.62
12,6410
21,40
35,5025
47,5475
46,3910.85
21,1529.82
26,0
16,10
29,0
16,3035
35,1435
8,3641.77
57,1076
57,3870.11
37,0
35,156
47,3660
10,7346
24,2330.01
22,34.85
34,270
28,350
18,50
33,5422
37,2479
41,1675
32,8088
19,248.29
24,30
21,0
60,291349.99
24,970
60,1790
52,2709
29,2056
57,1
51,501
51,530
24,11.16
41,83.89
21,0
40,0
9,10640
39,1752
52,21841
55,18212
22,25
38,4825
19,3579.5
23,0
48,155437.01
18,7315
36,2651
18,186
47,228854.01
14,0
38,442
18,1360
48,1350
39,36.57
20,1065
46,0
24,9129
16,1
49,3718
18,0
16,5303
28,116
36,2005
11,25
33,0
22,13770
80,25
29,5585
18,325
30,130
24,0
13,0
49,84021
11,8285
60,36
47,790
52,2561.93
44,21.25
36,1890.69
40,20
32,1627
33,804
29,1000
16,0
59,16
18,11506.54
35,723
41,120514.72
47,48
30,265
53,0
35,77
43,13497.09
57,121.75
30,1
32,54.71
53,6031
51,4910
44,1
52,0
37,43854.25
40,377
18,289
54,632
36,511
17,0
26,601
14,9314
35,45106.19
46,70151
17,6910
27,12626
42,12047.24
48,2542
8,701
54,1
38,6234
28,2565
14,26
42,903.83
27,160
14,31
57,1183
59,715
59,9605
18,2485
25,1211
47,3565
31,742
54,241635
57,0
53,25
46,2280
43,20025.14
56,0
33,85.72
20,2003
38,330
55,5680.01
36,1317
54,191
32,395
20,110
54,3108
18,2645
7,13.41
44,920.93
28,0
27,2630
12,69581.42
58,6666
9,5312.01
36,1783
5,0
54,16
36,385
22,0
14,246
46,54
32,446
5,860
58,110
60,3756
57,775.06
60,301
39,3315
47,7542.27
60,187
20,54
48,1800
13,3150
11,0
39,0
43,215
48,25
28,59
59,9856
29,170277.29
32,281
21,1
50,15214
56,1380
7,0
37,1040
16,7.77
36,0
5,4098.5
47,0
7,22
56,54874.25
47,10
18,30
66,0
16,20041
56,14236.62
22,8104.85
50,7053.61
60,4569
33,0
34,135
30,11.11
45,191
31,11
46,10
55,6845.28
31,62.48
58,76
40,2795
35,10971
56,10
56,0
27,472
13,18743
21,914
12,3500
56,5.65
15,5779
47,171
37,50.41
43,0
31,6507.34
45,100
31,2755
40,1230
37,300
20,535
41,120
51,55
14,100571.47
26,386826
29,0
6,2
41,7994
29,0
53,985.5
32,16926.25
55,40.39
41,15322
36,5079
60,7157
49,1261
59,0
47,614.7
10,0
53,926
57,13128
49,5310
44,193.67
17,0
32,11569
10,98.01
28,20
44,272.39
8,1594.5
38,925.49
13,74.14
42,12
43,0
25,486
45,165
32,100
33,120
58,5691
55,4230
52,3455
26,0
37,11.38
47,125
59,222327.02
33,39789.97
22,1372.8
10,2320
39,2360
22,3492.12
35,0
60,30
11,114.97
56,15000
46,22.03
6,16025
21,481
25,987
34,11
58,1533
51,3041
51,0
31,2000
43,900
31,3408
14,103
16,0
52,36.41
37,370
28,5800
6,100
42,56546
50,0
59,0
17,10826
59,20
18,51
19,31.55
26,0
16,1.11
20,208.14
8,3720
9,1382
27,500
16,2070
22,26303
15,0
40,1296
31,50
9,710
57,54326
20,50497.15
28,0
28,20884
9,15270
48,33351
35,268
50,3400
60,10
40,7449.36
44,10848
57,236.32
85,1700
39,4443
20,12823
25,2295
51,4281
46,962
58,17185
14,4501.56
34,948
16,126
12,2886
49,0
34,1
37,546562
7,5466.01
47,26
16,20
45,11
7,2820.04
53,210
35,10
57,820.05
20,50
28,0.83
59,102
11,600
30,25.11
6,2829.15
38,830
22,1584.38
61,1226
40,52.58
10,3360
33,1211
36,1160
40,135
60,1205
33,4020
45,50
51,4682
48,16
25,1826
9,25
18,40
40,0
57,615
33,1106.64
8,10553
17,2385
28,281.16
52,2714.29
12,85
40,0
14,6342
30,55.57
59,7592
32,31.98
9,1647
58,3083.86
25,47.41
32,406
40,501
57,5055
21,1
30,2554.04
59,35
39,0
24,2500
32,181
19,2752.91
45,1055.03
51,2580
16,0
14,12980.01
27,188.69
53,859.31
53,1555
10,1285
52,8178.1
33,12666
55,1
35,1240
18,2102.66
8,4310.5
17,3010
8,65.52
31,0
52,0
40,1051
57,8.15
37,248615
28,0
24,68275
13,1
23,301.67
29,0
59,2661
16,258
43,1103
60,750
14,7080
53,161
14,485.05
30,8.41
10,63978
33,0
55,0
60,9080
59,154.12
48,5000
10,1616
50,26384
31,629
36,19.3
48,12218
15,0
38,0
51,80974
45,35
44,0
54,10
45,8720.88
24,24375.33
30,0
35,25
38,6030
22,126.09
52,1440
26,11856
14,8650
15,1
39,2000
26,1500
16,197947.65
13,1150
56,555
31,2
59,444
60,0
41,3.21
29,2758
55,2334
60,662
45,0
58,0
57,5854
25,81737
32,0
13,111111.54
49,4246
18,36675.04
15,5101
47,3426
10,855
51,1052
31,330
11,0
19,0
28,322.64
21,1511
17,2325.37
10,56185
44,1087
16,0
60,0
44,7.82
25,220
9,56
26,26
32,1787
46,31
21,307
42,3019
60,2428.54
60,52071.76
26,20
59,16190.86
13,0
13,8020
31,11052
41,535
30,0
14,4103
58,1659
12,65
18,40041.23
16,1633
38,42479
36,21
60,100
48,85
19,20.03
26,1421
60,1243
28,150
53,8040
35,0
44,85.16
49,321
49,15883
55,50
23,50
16,554
46,0
26,100
54,0
17,0
11,5
53,2525
21,485
53,0
27,117.54
23,0
36,11
28,0
31,100
29,73.55
60,5135
60,605.35
43,11499
22,875
20,0
16,4096
26,2076
31,15114
47,76002.99
23,311
58,5916
44,6159
25,100
17,3960
45,15
50,798.75
21,20
13,9.67
59,4014
18,13688.16
59,309
44,600
47,4972.89
39,1915.66
27,144.32
27,0
58,1215
36,26271
26,19608.28
56,153714.39
60,145326
38,16617.45
47,1447.76
48,80.75
52,190
38,6943.66
31,90
43,5556
15,355
12,0
51,210
54,519.2
33,0
53,3558
15,1584.49
13,400
55,20
25,0
27,0
59,0
10,1
51,10502.22
54,13606
30,579
48,1345
46,0
32,2591.45
25,1317.01
8,151
40,175
22,8360
37,3510
45,178
13,322
32,301
30,1612
26,180
17,47027.29
69,8190
17,9712
34,300
51,20616.76
44,100
60,5710
34,0
30,229
38,151
12,25
55,0
20,9556
23,2450
9,4402
38,22002.94
54,69.3
44,8370
10,48
33,140.75
48,8291
46,9785
29,0
21,3530
22,500
15,165
23,0
28,5
58,50
21,4250
57,0
42,0
46,0
28,50
21,20600
26,0.76
58,1
52,22033
25,20107
46,40
15,542
60,16490
47,1000
31,0
58,388
46,10
26,18
9,1102
39,1736
25,3530
24,25
41,157
60,431
55,6231
38,5010
23,987
25,115.12
9,4615
44,0
26,52.73
37,512
51,4665
29,0
24,1350
42,5448
50,5061
47,2993.47
48,0
59,501
40,139.07
60,125
13,75
57,47085
5,659.25
60,10034
58,13.11
17,147.07
29,453
36,382.51
32,90.9
36,2566
43,12272.46
24,0
50,0
16,11050
47,6064
24,0
27,0
35,1393.23
14,0
44,1430
18,1451.15
42,6355
15,881
58,6931.24
20,0
30,195.11
37,12972
18,3505.68
60,383.65
53,1674
60,669
42,6060
12,7.24
34,5.64
60,2
28,465
42,2587.36
51,6393.5
30,0
23,52
39,727
16,61.69
10,415025.02
60,6314
60,224.07
56,0
32,516
13,3025
35,209
18,2701
31,23115
60,63
24,64.16
58,175
38,3362
56,0
37,0
17,2769.72
42,14
11,0
39,27
14,27906.02
30,665
54,931
59,1881.34
29,24.27
34,20221.05
18,762.92
43,79.32
41,147.94
31,2025
16,0
13,41
37,18114.92
20,4170
62,1575
46,0
45,331
11,121.77
33,276
58,0
57,835
15,275
39,29406.9
26,0
26,36995.66
18,1063
11,1600.28
38,0
55,1875.83
54,139.75
13,59
8,130
25,29250
45,1
45,8736
46,4300.71
19,0
19,10.74
39,28485.99
7,15915
35,1
42,666
57,8300
55,0
54,80
49,4088.25
58,77
45,2530
24,16.01
24,10
5,22
24,6542.01
26,0
9,3.38
49,3484
59,2879.74
32,2500
19,2486.99
15,0
56,6840.91
18,7697
47,6788.38
35,3104
27,1135
60,4748.42
53,0
52,1865
60,760
49,826
19,396111.01
24,7232
17,6980.69
19,5000
51,56305
36,2687
29,2790
33,361
24,3
19,21
15,14005
48,4601
57,166
4,1244
51,0
15,3158.69
25,6259.79
28,2545
55,4.47
48,0
39,1266.38
28,0
53,22650
33,100
27,0
25,3000
50,2115
55,2793.19
35,30
43,10814
25,1
27,1782
43,600
37,0
59,261
20,250
42,4727
58,75
36,106280
36,2546
19,17617.88
23,3087.18
30,0.83
45,1847.81
59,2186
25,0
60,6463
43,208546.72
37,4425
52,1400
57,2137
23,1010
38,7520
60,6274.84
21,25
49,51.18
36,75
25,0
49,15062
24,3789
4,75
25,0
38,0
42,1
51,1860
13,31750
25,17382.37
26,12223
22,5
58,3846
58,59.65
41,2610
55,0
58,0
53,15881.4
49,7324
43,0
29,8581
38,7.45
20,0
36,8100
52,3412.8
18,17278.92
59,0
17,288.55
60,760
14,0
11,0
59,4375
35,4700
59,2.48
53,0
32,9376
33,1401
57,264.65
22,1006
40,240
18,75.7
23,1137
47,150
30,0
52,161611.46
34,3032
50,2852.29
36,50
13,785
55,2038
38,1687.59
39,693.5
21,3741
37,3102.66
17,3.08
60,1303.22
25,681
24,41777.99
31,735
13,4251.81
59,10511
45,470
23,3505
51,1020
19,160
22,0
40,275
60,100
42,32467.1
19,40
32,8.99
44,5045
56,150
45,0
9,1
20,0
58,50
22,0
5,32430.31
59,1350
25,58
24,160
23,0
23,1176.47
51,19.66
22,0
10,0
53,36
40,26
31,17880.99
56,389.16
39,0
12,945
16,2800
47,742.5
51,49347.59
29,560
10,2043.19
25,151
60,0
29,890
49,194.68
27,32
57,4876
19,15
17,50
59,6940
17,68.96
29,3069.5
49,305
49,3481
9,902
23,505
45,41
10,15338
46,10447.99
49,622.33
45,810.16
32,4304
58,0
26,34
19,19545.56
49,605
41,2875
17,0
14,6625
60,0
33,25
26,4737
19,0
60,2270
56,145
6,22614.6
44,3723.98
11,422
31,210
21,7839
36,500
15,70
42,175.76
13,50
11,1927
78,16102
20,1201
56,140
12,50
18,460.3
20,15600
7,35.27
36,1521
54,50
37,10968.64
15,14890.05
50,0
51,5337.37
60,9269
25,38751
22,1
39,42
33,0
23,121
56,4790
43,1384
57,2000
57,8567.54
39,4116
40,1270
43,16270
34,1175
17,28
23,3917.1
9,1459.25
22,318
10,25
37,3119
25,6154.03
27,0
43,35
58,5460
14,0
18,1121
38,52.62
60,30
37,8276
13,135.43
61,10.77
6,1499
8,1100
36,1515
59,8625.62
60,736.64
31,2501
22,30
57,43251.53
49,5610.79
47,302
22,6443
31,2494
20,3005
55,0
41,0
49,3670
25,0
39,8582
50,5000
37,652
19,725
23,0
28,2400
33,0
21,25
56,2000
22,0
48,270
29,33
58,907
17,140
26,200
27,1145
16,25.88
14,370
46,125
46,805
52,170
49,6117.33
38,2
32,1210
9,377
38,46086
54,325
35,445
52,395
48,1200
9,1383.99
55,13123
20,25
36,232898.18
56,1163
26,450
46,1994
22,9377.77
31,6574.27
49,332194.02
49,240
59,906
53,300
17,21075
30,0
50,50
53,0
14,191
35,205
14,50
28,20028.8
46,5600
49,371
16,196
43,12215.03
46,0
59,15820
42,2200
27,8622
23,30
13,4510.63
48,1
12,50
21,2
35,15391.72
34,8054.79
34,2
32,0
17,43371.47
45,11.28
35,3185
55,6850
17,65
19,113
38,4102
18,21189
58,4505
60,788
17,3202
88,1605
42,9456
10,579
26,0
20,145
53,10646
59,207
12,699.84
48,22
46,750
27,186.8
21,0
32,32118.22
46,1481
36,86728.76
15,95
35,73.61
30,463
39,1549.5
40,72
54,6037
48,1173
33,30342
22,100
24,341.66
53,3241
54,42374
27,33.84
16,2.87
57,32706
55,1434.83
52,89695
17,2965
35,101
58,159.86
47,2583
59,127826.77
42,6682.69
40,177
35,352
19,181
18,0
35,3729.82
17,1075
21,0
37,12
55,4001.65
32,0
32,4055.01
31,2526
6,21956.28
24,1466.03
33,121
24,2949.79
19,965
19,1803
47,100
39,840
38,765
53,220
57,8844
60,0
11,1411
8,4205
54,0
13,369
13,890
40,4349
55,2600
28,2942
60,10666.25
28,56.72
57,3192
42,46
43,161
19,4230
10,605
35,118
35,12362
50,1
18,50
46,400
24,4956
26,11
24,1
38,1880
26,0
26,3834
40,602
19,33
57,582.59
38,6434
17,655
19,100
14,11
22,31102
59,0
8,60
27,763
49,6300
42,6
41,1033
14,313
42,569.3
12,51
5,778.39
10,1647.4
8,15
64,670
7,29
14,0
16,425
37,202
42,0
32,10
21,55
53,50
12,1125
11,1035
52,25
44,231
60,3635
27,1175.03
36,51280.48
36,851
36,3110
40,0
14,125
15,11740
60,0
22,3305
49,0
50,2321
57,3362.32
51,240
15,85
60,0.89
18,19.74
19,9.39
8,778
17,65
43,3117
45,154
46,0
9,306
78,4218.06
31,0
35,0
32,0
28,270
57,15
38,2420
23,144
39,0
60,8726
37,1850
58,1953.36
51,166
32,2370
44,362
21,110
38,43109.72
59,0
42,121
24,520.3
45,69
36,50
32,12108.46
59,2388
36,6493
56,56
42,11115
57,49270.03
41,8356.28
49,5351
14,5517
17,0
29,105
30,0
51,16
60,300
20,325
27,32
32,0
37,793
26,23.23
8,452
50,0
18,10
36,12.95
52,2220
9,37.17
18,0
19,0
10,1
4,449
44,519851.62
8,531
36,1238
59,65056.5
19,28
36,27223.95
17,0
52,21680
19,2490
21,1
53,22995.5
21,25
23,0
58,0
20,1081
47,2869
24,25
37,355
40,17037.77
16,143
37,0
44,0
19,3155
29,331
36,30
56,3400.24
14,0
62,5687
57,2075
35,245
49,10731
35,0
7,1
12,1854.41
56,35926
8,8124.55
28,275
41,0
56,2862
12,7719.68
33,0
48,215.77
17,1
41,1250
48,10655
16,1
38,32.06
9,5334.5
45,108.27
21,11500.85
60,2350
29,2594.92
27,2542
53,7613
26,5
57,2367
35,1626
37,106
60,0
15,234.48
35,502
59,0
43,1.06
34,285
55,0
20,6045
29,0
51,165
30,2886
60,41066
33,15615
15,5405
24,605
34,15
31,65.4
17,2062.58
42,2201
16,105
58,0
13,7813.49
51,0
16,405.52
26,15
24,0
10,0
30,0
39,3241
34,0
50,3737
37,118778
43,30.5
17,96
24,202
58,6348.48
18,56
60,0
20,155
55,0
16,95
22,307
52,4.66
14,2055
12,2060
15,2.26
30,0
17,0
35,20539.09
48,75
59,57.55
44,1149
45,3652
41,1760
17,13805
60,1056
4,1000
39,0
33,3151
28,10
18,1072
29,1.26
50,998.45
20,3305
32,0
60,2890.98
45,623
47,426.01
56,320
7,2260
33,0
60,137.84
26,1
51,976.53
52,10306
25,25
60,25962.63
22,800
21,4949
36,20
55,569.59
15,560
51,4
38,80
46,1059.99
27,0
27,2
35,0
9,4264
27,255
57,22157
44,0
34,10382.83
4,21500.26
51,1943
33,50
71,40
50,221.82
45,10
59,2025
21,15
6,1520
30,230
18,399.69
18,122.88
58,125
45,1
25,29081
41,50
55,143.1
23,175
39,5065.28
33,6570
38,1894
24,1250
35,5088
51,50516
47,0
30,5152
12,478.41
39,13
10,1.12
35,60
7,0
18,12314
56,0
60,55217
49,264
51,0
25,0
32,6075
39,47.82
51,6153
48,156
21,0
57,9777
18,10152
16,500
12,65
59,302
20,385
28,2871
39,6351
69,3300
7,0
40,4348
41,717.57
17,1040
45,135
48,5806.3
59,1
53,0
58,1735
58,7354.61
19,1
60,2367
9,975
8,150951.39
42,116888.66
50,2352
57,11774.91
37,10062
25,3.7
61,190.7
57,2472.55
51,4000
50,1
17,0
56,3151
11,256
32,0
43,25123
46,4006.01
48,40
25,10
54,271154.01
49,1255
11,10285.05
10,400
49,4145
27,750
52,2481
6,0
6,47.99
30,320
44,0
27,0
47,11771.6
4,5027
28,0
31,2074
19,3624
30,75
23,2735.73
29,146
54,1290
18,50
15,23550.67
34,0
60,0
52,177873.99
33,0
13,57.67
49,2191
14,25.91
26,3461.13
25,10215
38,135
36,11325.92
58,72666
39,2120
23,14.43
15,5242
57,19
26,1
40,56.81
9,95
15,0
58,3455
54,0
60,15169
31,1.24
32,694.52
32,1704
50,35145
16,131
8,218.67
54,2355
47,0
33,4040
32,0
38,1
22,1810
24,497
59,1341
15,327
33,7
52,0
35,137508
18,44095.01
47,19360.13
18,460
38,4100
32,331
15,507
51,2595
26,125
19,2879
45,239
50,1862
12,187171
31,100
12,646
11,15697
24,0
38,775
35,10513
5,0
59,3532
16,261
49,6437
52,166075
28,47665.69
15,0
28,36.46
40,8215
18,0
36,435
26,8050.11
38,6527
31,30
28,5350
30,276
58,65
46,2251
44,340
32,106
48,1
21,710
34,2035
33,210
26,0
24,45.3
8,21261.8
17,125
22,22928.09
32,26.22
45,110
36,2612
24,551
25,1316
54,481
7,494.55
17,375
44,26505
16,0
58,1969.49
20,8786
33,10264
40,482
31,60
60,248.58
26,22866.08
31,7251
30,1363
29,0
59,40819
35,150
60,281995.6
9,12035
51,296
23,0
9,436
20,3757.02
12,462
8,190
23,0
57,0
47,60
54,188.89
38,1500
15,1065
48,3916
38,930
12,13914
22,16589.16
4,0
38,395
25,19335
14,37886
45,1645.88
45,570
23,202
57,3093
52,10877
4,25456.99
36,2128.45
52,125
40,0
57,925
30,0
78,50
16,3275
60,345
19,6000
33,7935.5
15,943.04
26,3993
12,50003
54,532
46,250
11,0
43,0
43,139358.44
10,35101
55,25
36,1450
5,0
14,1831
32,61
25,0
28,3435
46,240
57,1592
60,975
37,4571
30,6045
47,1233
48,2003.37
55,30
21,2025
60,9234.24
59,9923
54,55
52,11285.55
17,1575
21,276
12,87
37,1419.37
36,50
24,3605
56,2896
21,11
40,362
31,50
60,4236.75
14,16670
16,17
18,18771.99
31,1555
38,16066
59,341
46,0
9,35
10,1
59,5450.33
46,26052.43
28,500
12,9833.81
22,125
20,225
27,5000
60,762
15,15630
58,0
17,1015
32,50
22,460
45,31
51,1500
57,506.2
14,153.44
38,105
33,150
38,0
19,200
41,0
36,99
27,148.65
13,35
31,0
51,0
34,31367.55
43,16.23
31,12162
15,1.15
27,6233
24,510.86
41,38.22
16,2276
60,1231
19,5152
40,0
58,45493
16,1107.57
12,48.05
11,120
52,525
45,20
40,0
52,81.3
52,120
30,3064
60,15
60,23009
40,3606.63
58,716
31,2088
40,704
54,1145
19,1500
21,175
24,5515
30,9090
43,12463
52,2851.32
22,9568
19,11
42,110
54,60
59,30
37,0
33,417.77
30,0
51,6780.1
60,6
17,29725
33,100
29,20
11,4560.84
48,0
14,1353.33
